Season,Round,TeamID,OppTeamID,TeamSeed,OppTeamSeed,AvgPoints,AvgFGM,AvgFGA,AvgFGM3,AvgFGA3,AvgFTM,AvgFTA,AvgOR,AvgDR,AvgAst,AvgTO,AvgStl,AvgBlk,AvgPF,AvgOppPoints,AvgOppFGM,AvgOppFGA,AvgOppFGM3,AvgOppFGA3,AvgOppFTM,AvgOppFTA,AvgOppOR,AvgOppDR,AvgOppAst,AvgOppTO,AvgOppStl,AvgOppBlk,AvgOppPF,PomeroyRank,Conf,AdjEM,AdjO,AdjD,AdjT,Luck,SOSAdjEM,OppO,OppD,NCSOSAdjEM,MooreRank,W,L,T,MooreSOS,MoorePR,OppAvgPoints,OppAvgFGM,OppAvgFGA,OppAvgFGM3,OppAvgFGA3,OppAvgFTM,OppAvgFTA,OppAvgOR,OppAvgDR,OppAvgAst,OppAvgTO,OppAvgStl,OppAvgBlk,OppAvgPF,OppAvgOppScore,OppAvgOppFGM,OppAvgOppFGA,OppAvgOppFGM3,OppAvgOppFGA3,OppAvgOppFTM,OppAvgOppFTA,OppAvgOppOR,OppAvgOppDR,OppAvgOppAst,OppAvgOppTO,OppAvgOppStl,OppAvgOppBlk,OppAvgOppPF,OppPomeroyRank,OppConf,OppAdjEM,OppAdjO,OppAdjD,OppAdjT,OppLuck,OppSOSAdjEM,OppOppO,OppOppD,OppNCSOSAdjEM,OppMooreRank,OppW,OppL,OppT,OppMooreSOS,OppMoorePR,Outcome
2012,3,1326,1153,02,06,74.76470588235293,27.588235294117645,57.11764705882353,4.852941176470588,14.882352941176471,14.735294117647056,21.11764705882353,11.882352941176471,25.058823529411764,14.970588235294118,11.617647058823529,7.205882352941178,3.0,16.058823529411768,59.058823529411775,21.352941176470583,52.558823529411775,6.0,18.647058823529417,10.352941176470589,15.029411764705882,8.264705882352942,21.264705882352946,10.088235294117649,14.970588235294118,4.911764705882354,2.588235294117647,18.352941176470583,2,B10,30.07,118.1,88.1,66.9,-0.05,10.1,108.9,98.8,-3.34,2,31,8,0,77.34,92.27,67.60915032679738,24.711111111111123,58.81830065359477,7.096078431372551,20.60522875816993,11.090849673202618,17.294771241830066,13.318300653594775,22.407843137254904,12.798692810457515,10.470588235294116,8.001307189542485,4.556862745098038,14.956862745098038,60.27450980392157,22.66666666666667,55.08627450980392,5.416339869281045,17.078431372549016,9.52483660130719,14.101307189542485,11.916339869281044,23.528104575163397,12.44640522875817,13.933986928104575,5.123529411764705,3.054248366013072,15.30718954248366,31,BE,16.03,109.5,93.5,62.9,0.023,6.9,105.7,98.8,-9.17,24,26,11,0,74.37,83.11,1
2012,4,1326,1393,02,01,74.76470588235293,27.588235294117645,57.11764705882353,4.852941176470588,14.882352941176471,14.735294117647056,21.11764705882353,11.882352941176471,25.058823529411764,14.970588235294118,11.617647058823529,7.205882352941178,3.0,16.058823529411768,59.058823529411775,21.352941176470583,52.558823529411775,6.0,18.647058823529417,10.352941176470589,15.029411764705882,8.264705882352942,21.264705882352946,10.088235294117649,14.970588235294118,4.911764705882354,2.588235294117647,18.352941176470583,2,B10,30.07,118.1,88.1,66.9,-0.05,10.1,108.9,98.8,-3.34,2,31,8,0,77.34,92.27,74.36026936026936,27.5016835016835,59.0,6.367003367003366,18.434343434343432,12.98989898989899,18.794612794612792,12.676767676767676,22.53872053872054,15.771043771043773,10.515151515151516,9.585858585858588,7.053872053872054,15.08080808080808,60.18855218855219,21.47474747474748,55.78787878787879,6.164983164983165,20.141414141414145,11.074074074074074,16.612794612794612,14.55892255892256,21.932659932659934,13.461279461279462,16.525252525252522,5.457912457912457,2.858585858585859,17.033670033670035,5,BE,26.04,117.7,91.7,64.4,0.06,7.98,107.0,99.0,-2.11,6,34,3,0,76.11,88.39,1
2012,1,1393,1421,01,16,74.36026936026936,27.5016835016835,59.0,6.367003367003366,18.434343434343432,12.98989898989899,18.794612794612792,12.676767676767676,22.53872053872054,15.771043771043773,10.515151515151516,9.585858585858588,7.053872053872054,15.08080808080808,60.18855218855219,21.47474747474748,55.78787878787879,6.164983164983165,20.141414141414145,11.074074074074074,16.612794612794612,14.55892255892256,21.932659932659934,13.461279461279462,16.525252525252522,5.457912457912457,2.858585858585859,17.033670033670035,5,BE,26.04,117.7,91.7,64.4,0.06,7.98,107.0,99.0,-2.11,6,34,3,0,76.11,88.39,78.26296296296294,25.685185185185183,54.79259259259259,6.374074074074074,18.337037037037035,20.51851851851852,26.6,10.551851851851852,22.662962962962965,15.255555555555556,13.422222222222222,8.037037037037036,2.2185185185185192,17.87037037037037,72.08148148148149,25.73333333333333,56.86296296296296,6.9518518518518535,19.61851851851852,13.662962962962967,20.54444444444444,12.192592592592593,21.585185185185185,14.814814814814815,15.696296296296296,6.7296296296296285,3.3444444444444437,21.84814814814815,114,BSth,5.5,110.4,104.9,68.2,-0.001,-4.12,101.8,105.9,7.91,90,24,10,0,66.1,73.93,1
2012,2,1393,1243,01,08,74.36026936026936,27.5016835016835,59.0,6.367003367003366,18.434343434343432,12.98989898989899,18.794612794612792,12.676767676767676,22.53872053872054,15.771043771043773,10.515151515151516,9.585858585858588,7.053872053872054,15.08080808080808,60.18855218855219,21.47474747474748,55.78787878787879,6.164983164983165,20.141414141414145,11.074074074074074,16.612794612794612,14.55892255892256,21.932659932659934,13.461279461279462,16.525252525252522,5.457912457912457,2.858585858585859,17.033670033670035,5,BE,26.04,117.7,91.7,64.4,0.06,7.98,107.0,99.0,-2.11,6,34,3,0,76.11,88.39,70.62007168458781,24.544802867383513,55.432258064516134,5.6637992831541215,16.48817204301075,15.866666666666667,23.789247311827957,14.032974910394266,22.787813620071685,14.26810035842294,14.29964157706093,6.057347670250897,4.72831541218638,19.860931899641574,62.91756272401433,21.351971326164872,52.42867383512546,5.232974910394264,16.438709677419354,14.98064516129032,21.843010752688173,11.578494623655914,20.41505376344086,11.228673835125448,16.00215053763441,7.229390681003585,3.088172043010753,21.967025089605738,23,B12,17.52,109.8,92.3,66.5,-0.024,7.98,107.0,99.1,-3.29,28,22,11,0,75.08,81.32,1
2012,3,1393,1458,01,04,74.36026936026936,27.5016835016835,59.0,6.367003367003366,18.434343434343432,12.98989898989899,18.794612794612792,12.676767676767676,22.53872053872054,15.771043771043773,10.515151515151516,9.585858585858588,7.053872053872054,15.08080808080808,60.18855218855219,21.47474747474748,55.78787878787879,6.164983164983165,20.141414141414145,11.074074074074074,16.612794612794612,14.55892255892256,21.932659932659934,13.461279461279462,16.525252525252522,5.457912457912457,2.858585858585859,17.033670033670035,5,BE,26.04,117.7,91.7,64.4,0.06,7.98,107.0,99.0,-2.11,6,34,3,0,76.11,88.39,63.44781144781145,21.996632996633,51.85185185185186,7.558922558922559,20.93939393939394,11.895622895622894,16.067340067340066,9.622895622895623,23.939393939393934,11.606060606060606,8.912457912457912,5.178451178451179,3.4511784511784507,14.1010101010101,52.46127946127946,19.326599326599325,50.43097643097643,3.4882154882154883,12.107744107744107,10.31986531986532,15.097643097643099,9.30976430976431,21.96969696969697,7.962962962962965,10.895622895622894,4.158249158249158,2.333333333333333,16.764309764309765,8,B10,24.09,113.7,89.6,57.5,-0.018000000000000002,8.8,107.6,98.8,-3.88,8,26,10,0,77.39,87.21,1
2012,1,1433,1455,12,05,67.90849673202614,23.052287581699343,56.17320261437908,7.388888888888888,21.836601307189547,14.415032679738559,20.908496732026144,12.281045751633986,21.15032679738562,12.15686274509804,11.313725490196074,10.54248366013072,3.6764705882352944,18.003267973856207,59.29738562091503,20.852941176470583,49.31699346405229,4.7516339869281055,14.990196078431373,12.839869281045749,18.61437908496732,10.915032679738559,24.01960784313726,9.722222222222221,17.8202614379085,5.7320261437908515,4.111111111111111,18.549019607843142,46,CAA,13.45,106.9,93.5,65.0,0.024,0.53,101.9,101.4,1.9,45,29,7,0,69.23,78.97,75.88139459107201,27.010426849136525,56.1127403062887,6.924079504724665,18.61159986966439,14.936461388074289,19.850765721733467,10.735092864125123,26.580645161290327,14.362658846529815,11.902574128380582,5.885304659498209,3.916259367872272,16.701857282502445,61.644183773216035,21.747148908439236,55.038774845226456,5.608341479309222,17.882697947214073,12.541544477028351,18.23884001303356,9.457478005865099,21.263603779732808,10.841316389703486,12.455522971652005,5.385141739980449,2.8934506353861202,17.91723688497882,11,MVC,22.36,116.1,93.8,65.7,-0.017,3.97,105.1,101.2,3.5,14,27,6,0,71.33,85.57,1
2012,1,1435,1217,05,12,72.23529411764707,24.4640522875817,53.24509803921569,8.54575163398693,21.96078431372549,14.761437908496733,21.147058823529417,10.33986928104575,23.87254901960784,12.715686274509801,13.016339869281044,5.882352941176472,3.9444444444444446,15.866013071895425,64.24509803921569,23.65032679738562,56.535947712418306,5.431372549019608,17.761437908496735,11.513071895424837,16.454248366013072,11.274509803921564,21.66013071895425,11.009803921568627,12.601307189542485,7.065359477124183,3.705882352941176,18.11437908496732,16,SEC,20.9,115.6,94.7,64.7,-0.048,8.48,107.7,99.2,3.03,12,25,11,0,75.75,85.98,64.77394636015325,21.931034482758623,47.264367816091955,5.770114942528736,16.26053639846743,15.14176245210728,20.1992337164751,8.528735632183906,24.295019157088127,12.827586206896553,12.467432950191569,5.839080459770115,4.406130268199234,15.126436781609195,54.76628352490421,20.34099616858237,50.409961685823745,4.528735632183907,13.49808429118774,9.555555555555557,14.67432950191571,8.835249042145595,19.04214559386973,9.63984674329502,12.034482758620689,5.3869731800766285,3.0536398467432946,18.409961685823763,41,Ivy,14.34,108.8,94.4,60.7,0.027000000000000003,-0.87,101.4,102.2,0.65,76,26,5,0,66.75,75.5,1
2012,1,1458,1285,04,13,63.44781144781145,21.996632996633,51.85185185185186,7.558922558922559,20.93939393939394,11.895622895622894,16.067340067340066,9.622895622895623,23.939393939393934,11.606060606060606,8.912457912457912,5.178451178451179,3.4511784511784507,14.1010101010101,52.46127946127946,19.326599326599325,50.43097643097643,3.4882154882154883,12.107744107744107,10.31986531986532,15.097643097643099,9.30976430976431,21.96969696969697,7.962962962962965,10.895622895622894,4.158249158249158,2.333333333333333,16.764309764309765,8,B10,24.09,113.7,89.6,57.5,-0.018000000000000002,8.8,107.6,98.8,-3.88,8,26,10,0,77.39,87.21,70.93103448275863,24.724137931034484,52.800766283524894,6.390804597701149,16.674329501915707,15.091954022988505,20.98467432950192,8.689655172413794,24.053639846743298,13.777777777777775,12.344827586206893,7.0536398467432955,3.747126436781609,18.42528735632184,61.869731800766274,21.291187739463602,53.11111111111111,5.0153256704980835,15.47126436781609,14.272030651340994,20.578544061302683,11.003831417624518,22.636015325670492,9.337164750957854,14.743295019157088,5.659003831417624,3.6015325670498086,18.42528735632184,104,BSky,6.76,103.7,96.9,64.2,0.064,-5.3,102.5,107.8,-0.72,116,25,7,0,61.62,71.8,1
2012,2,1458,1435,04,05,63.44781144781145,21.996632996633,51.85185185185186,7.558922558922559,20.93939393939394,11.895622895622894,16.067340067340066,9.622895622895623,23.939393939393934,11.606060606060606,8.912457912457912,5.178451178451179,3.4511784511784507,14.1010101010101,52.46127946127946,19.326599326599325,50.43097643097643,3.4882154882154883,12.107744107744107,10.31986531986532,15.097643097643099,9.30976430976431,21.96969696969697,7.962962962962965,10.895622895622894,4.158249158249158,2.333333333333333,16.764309764309765,8,B10,24.09,113.7,89.6,57.5,-0.018000000000000002,8.8,107.6,98.8,-3.88,8,26,10,0,77.39,87.21,72.23529411764707,24.4640522875817,53.24509803921569,8.54575163398693,21.96078431372549,14.761437908496733,21.147058823529417,10.33986928104575,23.87254901960784,12.715686274509801,13.016339869281044,5.882352941176472,3.9444444444444446,15.866013071895425,64.24509803921569,23.65032679738562,56.535947712418306,5.431372549019608,17.761437908496735,11.513071895424837,16.454248366013072,11.274509803921564,21.66013071895425,11.009803921568627,12.601307189542485,7.065359477124183,3.705882352941176,18.11437908496732,16,SEC,20.9,115.6,94.7,64.7,-0.048,8.48,107.7,99.2,3.03,12,25,11,0,75.75,85.98,1
2012,1,1153,1400,06,11,67.60915032679738,24.711111111111123,58.81830065359477,7.096078431372551,20.60522875816993,11.090849673202618,17.294771241830066,13.318300653594775,22.407843137254904,12.798692810457515,10.470588235294116,8.001307189542485,4.556862745098038,14.956862745098038,60.27450980392157,22.66666666666667,55.08627450980392,5.416339869281045,17.078431372549016,9.52483660130719,14.101307189542485,11.916339869281044,23.528104575163397,12.44640522875817,13.933986928104575,5.123529411764705,3.054248366013072,15.30718954248366,31,BE,16.03,109.5,93.5,62.9,0.023,6.9,105.7,98.8,-9.17,24,26,11,0,74.37,83.11,72.5016835016835,24.54208754208754,56.27609427609429,5.7205387205387215,17.49158249158249,17.696969696969695,24.222222222222232,13.333333333333332,22.60942760942761,12.262626262626267,12.44107744107744,6.7609427609427595,3.6195286195286185,19.323232323232318,66.25589225589225,22.457912457912453,54.24579124579125,5.909090909090909,16.74074074074074,15.430976430976429,22.66666666666667,11.93939393939394,20.983164983164986,10.875420875420874,13.548821548821552,5.797979797979799,3.3367003367003365,20.91919191919192,32,B12,15.9,112.9,97.0,64.9,-0.065,8.45,107.8,99.4,-1.52,43,20,14,0,74.8,79.18,1
2012,2,1153,1199,06,03,67.60915032679738,24.711111111111123,58.81830065359477,7.096078431372551,20.60522875816993,11.090849673202618,17.294771241830066,13.318300653594775,22.407843137254904,12.798692810457515,10.470588235294116,8.001307189542485,4.556862745098038,14.956862745098038,60.27450980392157,22.66666666666667,55.08627450980392,5.416339869281045,17.078431372549016,9.52483660130719,14.101307189542485,11.916339869281044,23.528104575163397,12.44640522875817,13.933986928104575,5.123529411764705,3.054248366013072,15.30718954248366,31,BE,16.03,109.5,93.5,62.9,0.023,6.9,105.7,98.8,-9.17,24,26,11,0,74.37,83.11,69.47413529231711,24.945515763697575,54.379247015610645,6.088154269972452,17.211509029690845,13.494949494949493,19.144781144781145,11.51056014692378,24.708295071931442,12.100704009794919,16.08662381389654,7.491276400367311,5.859810223446587,18.524946434037343,62.026629935720855,21.11355984083257,55.5840220385675,6.230180593816957,20.513621059075607,13.569329660238754,19.110498928680748,12.17845117845118,20.60942760942761,10.187021732476277,15.021426385062751,7.3884297520661155,3.1355984083256816,18.230486685032137,24,ACC,17.14,107.6,90.4,66.6,0.034,7.54,106.9,99.4,0.82,21,25,10,0,75.74,83.53,1
2012,1,1166,1104,08,09,79.43771043771045,27.831649831649827,54.680134680134685,8.124579124579125,19.151515151515152,15.649831649831649,21.380471380471388,9.447811447811448,26.471380471380478,17.79124579124579,12.191919191919188,4.7609427609427595,2.2895622895622894,16.925925925925924,68.96969696969697,25.494949494949488,58.255892255892256,6.3872053872053876,17.976430976430983,11.592592592592592,17.107744107744107,9.370370370370368,20.488215488215488,13.084175084175087,10.326599326599329,6.474747474747474,2.912457912457912,18.80808080808081,28,MVC,16.47,119.2,102.7,65.9,0.079,3.79,104.9,101.1,-0.47,34,29,6,0,71.75,80.25,64.50625,23.45625,51.8875,4.0125,14.05,13.58125,18.98125,10.71875,24.20625,12.2125,12.8625,7.25625,4.125,18.29375,57.70625,19.9625,51.525,4.80625,17.025,12.975,19.93125,11.36875,20.9125,10.20625,13.4875,5.5,3.55625,16.4125,27,SEC,16.69,106.1,89.5,61.9,-0.067,7.07,107.4,100.3,3.98,39,21,12,0,74.34,79.73,1
2012,1,1196,1438,07,10,75.50707070707071,26.160269360269364,56.758922558922556,9.861279461279462,25.23367003367003,13.325252525252527,18.71649831649832,11.33198653198653,23.43703703703704,14.864646464646466,10.766329966329968,6.426936026936027,3.2262626262626273,15.701010101010098,65.27272727272727,23.7003367003367,54.80269360269361,6.200000000000001,17.446464646464648,11.672053872053873,16.91313131313131,10.585185185185184,22.16969696969697,12.207407407407407,12.845791245791245,5.0040404040404045,3.0013468013468017,17.742760942760945,10,SEC,22.47,120.4,98.0,64.2,-0.043,7.18,105.4,98.2,-1.67,11,26,11,0,74.86,86.02,62.79569892473118,22.59139784946237,49.13261648745521,4.885304659498209,14.50179211469534,12.727598566308243,17.555555555555557,8.071684587813621,24.2831541218638,12.275985663082436,11.376344086021506,6.49820788530466,2.799283154121864,15.767025089605735,53.41935483870968,19.523297491039425,49.32616487455197,4.648745519713262,15.810035842293908,9.724014336917564,15.32616487455197,8.243727598566307,20.874551971326166,8.318996415770611,12.89247311827957,5.974910394265232,2.408602150537634,16.60215053763441,33,ACC,15.85,105.2,89.3,59.3,-0.024,4.05,105.0,101.0,-5.7,47,22,12,0,73.31,78.73,1
2012,2,1196,1313,07,15,75.50707070707071,26.160269360269364,56.758922558922556,9.861279461279462,25.23367003367003,13.325252525252527,18.71649831649832,11.33198653198653,23.43703703703704,14.864646464646466,10.766329966329968,6.426936026936027,3.2262626262626273,15.701010101010098,65.27272727272727,23.7003367003367,54.80269360269361,6.200000000000001,17.446464646464648,11.672053872053873,16.91313131313131,10.585185185185184,22.16969696969697,12.207407407407407,12.845791245791245,5.0040404040404045,3.0013468013468017,17.742760942760945,10,SEC,22.47,120.4,98.0,64.2,-0.043,7.18,105.4,98.2,-1.67,11,26,11,0,74.86,86.02,68.78125,24.042361111111113,53.6625,5.28888888888889,16.84027777777778,15.40763888888889,23.429861111111123,11.0125,24.6875,11.879166666666668,14.649305555555555,6.4618055555555545,4.679166666666666,18.90902777777778,65.94027777777778,23.09097222222222,57.03472222222222,5.548611111111112,18.295138888888886,14.209722222222224,21.204861111111114,12.120833333333332,22.003472222222218,10.940277777777776,13.526388888888887,6.539583333333334,3.0722222222222224,19.89375,183,MEAC,-1.82,100.9,102.7,66.6,0.18899999999999997,-6.31,100.3,106.6,1.39,226,26,10,0,62.56,62.13,1
2012,3,1196,1266,07,03,75.50707070707071,26.160269360269364,56.758922558922556,9.861279461279462,25.23367003367003,13.325252525252527,18.71649831649832,11.33198653198653,23.43703703703704,14.864646464646466,10.766329966329968,6.426936026936027,3.2262626262626273,15.701010101010098,65.27272727272727,23.7003367003367,54.80269360269361,6.200000000000001,17.446464646464648,11.672053872053873,16.91313131313131,10.585185185185184,22.16969696969697,12.207407407407407,12.845791245791245,5.0040404040404045,3.0013468013468017,17.742760942760945,10,SEC,22.47,120.4,98.0,64.2,-0.043,7.18,105.4,98.2,-1.67,11,26,11,0,74.86,86.02,75.9375,26.5,57.71875,5.6875,16.875,17.25,23.9375,11.8125,24.0,16.84375,13.25,8.8125,3.5,17.875,66.21875,23.875,58.78125,6.09375,18.96875,12.375,18.28125,13.625,22.5,13.90625,16.65625,7.21875,4.09375,20.15625,18,BE,20.22,111.5,91.3,70.0,0.042,8.24,106.6,98.3,-0.95,16,27,8,0,75.45,84.63,1
2012,1,1199,1382,03,14,69.47413529231711,24.945515763697575,54.379247015610645,6.088154269972452,17.211509029690845,13.494949494949493,19.144781144781145,11.51056014692378,24.708295071931442,12.100704009794919,16.08662381389654,7.491276400367311,5.859810223446587,18.524946434037343,62.026629935720855,21.11355984083257,55.5840220385675,6.230180593816957,20.513621059075607,13.569329660238754,19.110498928680748,12.17845117845118,20.60942760942761,10.187021732476277,15.021426385062751,7.3884297520661155,3.1355984083256816,18.230486685032137,24,ACC,17.14,107.6,90.4,66.6,0.034,7.54,106.9,99.4,0.82,21,25,10,0,75.74,83.53,69.78709677419356,23.79784946236559,51.89175627240144,5.315412186379928,15.65089605734767,16.87598566308244,22.17562724014337,11.200716845878135,23.995698924731183,13.628673835125447,14.085304659498208,5.658064516129032,4.172043010752689,18.392831541218637,64.16344086021506,22.130465949820792,53.25304659498208,5.6430107526881725,17.458781362007166,14.259498207885304,20.05089605734767,10.228673835125447,19.613620071684586,12.02867383512545,12.443010752688172,6.7985663082437275,2.4946236559139785,19.381362007168466,60,A10,11.78,110.6,98.9,63.0,-0.024,3.83,104.9,101.1,0.1,48,20,12,0,72.11,78.67,1
2012,1,1207,1125,03,14,67.4037037037037,23.829629629629633,51.96074074074074,5.412592592592592,15.737037037037034,14.33185185185185,20.596296296296302,11.090370370370369,24.620740740740754,13.298518518518515,12.41777777777778,6.139999999999999,4.7762962962962945,17.596296296296302,58.05703703703703,20.250370370370373,52.55333333333333,4.564444444444446,17.108148148148146,12.991851851851854,19.019259259259254,10.690370370370372,19.869629629629628,11.182962962962964,12.770370370370367,6.6829629629629625,2.7274074074074064,18.758518518518525,15,BE,21.05,111.2,90.1,62.1,-0.013999999999999999,8.32,107.3,99.0,-1.04,25,24,9,0,75.21,82.48,80.86666666666666,27.696969696969692,57.56363636363636,8.76969696969697,22.945454545454545,16.703030303030307,22.618181818181814,11.442424242424245,24.624242424242425,17.272727272727273,12.13939393939394,7.327272727272727,2.2424242424242418,18.10909090909091,67.0060606060606,23.975757575757576,56.35151515151515,5.848484848484849,17.406060606060606,13.206060606060607,20.151515151515152,11.545454545454545,21.56969696969697,12.757575757575758,14.248484848484848,6.557575757575758,4.315151515151515,19.151515151515152,25,ASun,16.96,117.1,100.1,67.2,-0.017,-0.32,103.4,103.7,4.69,52,27,8,0,65.02,78.34,1
2012,1,1242,1178,02,15,74.73737373737373,26.57239057239057,54.744107744107744,5.96969696969697,16.693602693602696,15.622895622895625,22.434343434343443,11.087542087542088,25.707070707070713,15.552188552188552,13.242424242424242,7.38047138047138,5.616161616161617,17.582491582491578,61.64983164983165,20.989898989898997,54.84175084175085,6.114478114478113,17.62962962962963,13.555555555555555,18.818181818181817,10.265993265993266,20.63973063973064,10.986531986531988,13.966329966329967,6.582491582491581,3.1178451178451176,18.562289562289557,4,B12,26.91,114.0,87.1,66.3,0.027000000000000003,11.15,108.8,97.6,5.21,4,32,7,0,77.28,89.47,70.56228956228956,24.185185185185183,54.46127946127946,4.430976430976432,15.006734006734009,17.76094276094276,23.983164983164983,11.690235690235689,21.488215488215488,12.518518518518515,12.690235690235689,7.289562289562289,4.4781144781144775,19.202020202020204,67.62626262626263,23.303030303030305,52.390572390572395,6.713804713804714,18.168350168350173,14.306397306397304,20.26936026936027,10.552188552188552,21.451178451178453,12.993265993265991,14.959595959595957,5.835016835016835,2.6228956228956233,19.925925925925924,115,Horz,5.48,108.1,102.6,67.1,-0.008,0.35,102.2,101.8,1.14,82,22,14,0,68.38,74.39,1
2012,2,1242,1345,02,10,74.73737373737373,26.57239057239057,54.744107744107744,5.96969696969697,16.693602693602696,15.622895622895625,22.434343434343443,11.087542087542088,25.707070707070713,15.552188552188552,13.242424242424242,7.38047138047138,5.616161616161617,17.582491582491578,61.64983164983165,20.989898989898997,54.84175084175085,6.114478114478113,17.62962962962963,13.555555555555555,18.818181818181817,10.265993265993266,20.63973063973064,10.986531986531988,13.966329966329967,6.582491582491581,3.1178451178451176,18.562289562289557,4,B12,26.91,114.0,87.1,66.3,0.027000000000000003,11.15,108.8,97.6,5.21,4,32,7,0,77.28,89.47,72.18181818181819,25.54545454545455,57.93939393939394,8.212121212121213,21.78787878787879,12.87878787878788,19.75757575757576,11.272727272727273,21.75757575757576,13.696969696969695,8.666666666666666,6.545454545454546,3.2424242424242418,17.78787878787879,66.0,23.57575757575757,52.84848484848485,6.242424242424242,17.545454545454547,12.606060606060606,18.060606060606066,9.666666666666666,23.939393939393934,12.515151515151516,12.787878787878787,3.878787878787879,3.2424242424242418,17.575757575757574,30,B10,16.25,116.2,99.9,64.3,-0.003,8.81,108.4,99.6,-2.64,20,22,13,0,77.15,83.82,1
2012,3,1242,1301,02,11,74.73737373737373,26.57239057239057,54.744107744107744,5.96969696969697,16.693602693602696,15.622895622895625,22.434343434343443,11.087542087542088,25.707070707070713,15.552188552188552,13.242424242424242,7.38047138047138,5.616161616161617,17.582491582491578,61.64983164983165,20.989898989898997,54.84175084175085,6.114478114478113,17.62962962962963,13.555555555555555,18.818181818181817,10.265993265993266,20.63973063973064,10.986531986531988,13.966329966329967,6.582491582491581,3.1178451178451176,18.562289562289557,4,B12,26.91,114.0,87.1,66.3,0.027000000000000003,11.15,108.8,97.6,5.21,4,32,7,0,77.28,89.47,73.15686274509805,26.578431372549023,57.450980392156865,5.339869281045751,15.006535947712415,14.660130718954251,20.692810457516345,12.104575163398692,24.950980392156858,15.91830065359477,12.781045751633986,6.8921568627450975,4.052287581699346,16.964052287581698,67.79411764705883,24.065359477124186,57.57843137254901,6.42156862745098,18.993464052287578,13.241830065359476,18.637254901960784,11.084967320261441,21.75163398692811,11.41830065359477,12.49019607843137,6.470588235294117,3.3758169934640523,17.660130718954246,43,ACC,14.22,112.1,97.9,67.0,-0.004,6.22,105.9,99.7,1.18,26,24,13,0,75.41,82.34,1
2012,4,1242,1314,02,01,74.73737373737373,26.57239057239057,54.744107744107744,5.96969696969697,16.693602693602696,15.622895622895625,22.434343434343443,11.087542087542088,25.707070707070713,15.552188552188552,13.242424242424242,7.38047138047138,5.616161616161617,17.582491582491578,61.64983164983165,20.989898989898997,54.84175084175085,6.114478114478113,17.62962962962963,13.555555555555555,18.818181818181817,10.265993265993266,20.63973063973064,10.986531986531988,13.966329966329967,6.582491582491581,3.1178451178451176,18.562289562289557,4,B12,26.91,114.0,87.1,66.3,0.027000000000000003,11.15,108.8,97.6,5.21,4,32,7,0,77.28,89.47,81.97058823529412,30.0,65.11764705882354,5.0588235294117645,14.911764705882351,16.911764705882348,24.794117647058826,15.676470588235292,29.382352941176467,17.441176470588232,11.764705882352944,6.8235294117647065,5.588235294117646,14.794117647058822,66.85294117647061,25.058823529411764,63.70588235294117,7.294117647058822,22.882352941176467,9.441176470588236,14.029411764705882,11.235294117647056,23.029411764705888,11.617647058823529,13.441176470588234,5.970588235294117,3.4705882352941178,20.852941176470583,6,ACC,25.44,116.1,90.7,70.9,0.016,7.41,107.2,99.8,1.89,5,32,6,0,74.98,89.32,1
2012,5,1242,1326,02,02,74.73737373737373,26.57239057239057,54.744107744107744,5.96969696969697,16.693602693602696,15.622895622895625,22.434343434343443,11.087542087542088,25.707070707070713,15.552188552188552,13.242424242424242,7.38047138047138,5.616161616161617,17.582491582491578,61.64983164983165,20.989898989898997,54.84175084175085,6.114478114478113,17.62962962962963,13.555555555555555,18.818181818181817,10.265993265993266,20.63973063973064,10.986531986531988,13.966329966329967,6.582491582491581,3.1178451178451176,18.562289562289557,4,B12,26.91,114.0,87.1,66.3,0.027000000000000003,11.15,108.8,97.6,5.21,4,32,7,0,77.28,89.47,74.76470588235293,27.588235294117645,57.11764705882353,4.852941176470588,14.882352941176471,14.735294117647056,21.11764705882353,11.882352941176471,25.058823529411764,14.970588235294118,11.617647058823529,7.205882352941178,3.0,16.058823529411768,59.058823529411775,21.352941176470583,52.558823529411775,6.0,18.647058823529417,10.352941176470589,15.029411764705882,8.264705882352942,21.264705882352946,10.088235294117649,14.970588235294118,4.911764705882354,2.588235294117647,18.352941176470583,2,B10,30.07,118.1,88.1,66.9,-0.05,10.1,108.9,98.8,-3.34,2,31,8,0,77.34,92.27,1
2012,1,1250,1181,15,02,75.09375,25.569444444444446,57.399305555555564,7.3680555555555545,20.71875,16.586805555555557,21.430555555555557,10.763888888888886,24.524305555555557,12.930555555555555,11.402777777777779,7.746527777777778,2.878472222222221,17.628472222222218,64.875,23.010416666666664,55.13888888888889,5.902777777777778,17.71875,12.951388888888886,18.322916666666668,10.142361111111109,23.48611111111111,12.954861111111109,14.583333333333332,5.628472222222222,3.826388888888888,18.604166666666664,79,Pat,9.29,108.6,99.3,67.6,-0.026000000000000002,-5.57,100.3,105.8,-5.17,107,27,8,0,62.34,72.81,77.03030303030302,25.602693602693602,55.868686868686865,8.070707070707073,21.420875420875426,17.754208754208754,25.296296296296298,11.808080808080804,24.47474747474748,12.390572390572386,12.104377104377107,6.208754208754207,4.003367003367004,18.063973063973066,67.97306397306396,25.329966329966325,58.46127946127947,4.417508417508417,13.93939393939394,12.895622895622894,18.649831649831647,11.585858585858588,22.21548821548821,11.07744107744108,12.828282828282829,5.639730639730638,2.656565656565657,20.63973063973064,19,ACC,19.7,117.7,98.0,66.4,0.057,8.18,107.3,99.1,7.68,23,27,7,0,76.42,83.22,1
