Season,TeamID,W,L,Score,FGM,FGA,FGM3,FGA3,FTM,FTA,OR,DR,Ast,TO,Stl,Blk,PF,OppScore,OppFGM,OppFGA,OppFGM3,OppFGA3,OppFTM,OppFTA,OppOR,OppDR,OppAst,OppTO,OppStl,OppBlk,OppPF,PomeroyRank,Conf,AdjEM,AdjO,AdjD,AdjT,Luck,SOSAdjEM,OppO,OppD,NCSOSAdjEM,MooreRank,MooreSOS,MoorePR
2010,1389,16,14,60.95185185185186,21.648148148148145,54.456296296296294,4.96,15.708888888888886,12.695555555555556,19.106666666666673,14.065925925925924,24.31407407407407,10.167407407407408,16.048148148148147,7.442222222222222,4.311111111111111,19.421481481481482,59.14148148148148,19.83925925925926,52.596296296296295,5.291111111111111,17.222962962962967,14.171851851851851,21.725925925925928,11.747407407407405,22.29851851851852,10.554814814814812,14.486666666666668,7.425185185185184,4.8,17.99037037037037,176,MAAC,-0.49,92.8,93.3,64.1,-0.015,-3.38,100.6,104.0,-8.13,160,65.05,68.28
2010,1390,14,18,68.89930555555556,24.274305555555557,55.93402777777778,6.5381944444444455,18.493055555555557,13.8125,20.815972222222218,10.475694444444443,23.1875,13.055555555555555,12.076388888888891,5.354166666666666,1.6805555555555556,17.45486111111111,69.65277777777777,24.694444444444446,54.993055555555564,5.697916666666666,17.12152777777778,14.565972222222221,20.225694444444443,10.069444444444443,24.82638888888889,12.451388888888891,13.197916666666664,6.045138888888888,3.4409722222222223,18.927083333333336,106,P10,6.75,106.5,99.7,66.3,-0.047,6.91,106.5,99.6,0.15,83,75.62,76.02
2010,1391,5,22,58.85185185185186,20.962962962962962,54.66666666666666,6.925925925925926,22.66666666666667,10.0,16.333333333333332,9.925925925925926,20.14814814814815,10.814814814814815,14.555555555555555,6.407407407407407,2.4444444444444446,19.444444444444443,72.77777777777777,25.555555555555557,52.2962962962963,5.814814814814816,15.407407407407408,15.851851851851851,23.11111111111111,10.851851851851851,27.074074074074073,14.444444444444445,13.962962962962965,7.777777777777778,3.592592592592593,16.77777777777778,332,ASun,-20.85,90.5,111.3,66.0,0.044000000000000004,-2.62,100.6,103.2,5.94,329,63.47,51.1
2010,1392,21,9,68.4,23.8,55.43333333333333,6.0,16.633333333333333,14.8,21.266666666666666,11.433333333333335,24.966666666666665,11.366666666666667,12.933333333333335,6.833333333333332,1.9666666666666663,18.066666666666666,63.93333333333333,22.466666666666665,54.2,7.2,20.7,11.8,17.933333333333334,10.033333333333333,23.466666666666665,11.4,13.766666666666667,6.0,3.466666666666667,18.666666666666668,188,AE,-1.12,102.3,103.4,65.1,0.052000000000000005,-7.82,97.8,105.6,-7.89,176,60.62,66.78
2010,1393,28,4,81.46875,30.0625,58.28125,6.71875,17.4375,14.625,21.78125,12.125,26.03125,19.375,15.09375,10.0,6.5625,14.625,66.875,24.59375,61.65625,7.71875,24.90625,9.96875,15.625,14.0,20.5,15.84375,16.25,8.34375,2.3125,18.25,3,BE,27.62,118.5,90.9,68.7,-0.008,8.62,108.5,99.8,-2.96,5,76.99,89.87
2010,1394,14,15,66.97701149425288,23.75862068965517,52.371647509578544,5.076628352490422,16.590038314176248,14.383141762452107,21.754789272030653,12.20689655172414,24.0,12.908045977011492,17.130268199233722,7.56704980842912,3.689655172413793,18.406130268199234,66.1800766283525,23.03065134099617,54.24904214559386,6.628352490421456,19.99233716475096,13.490421455938696,20.0,10.636015325670499,20.35632183908046,13.367816091954026,13.773946360153255,7.988505747126436,2.7471264367816093,18.509578544061306,171,Slnd,-0.09,99.4,99.5,64.7,-0.035,-2.37,101.3,103.7,6.29,185,64.09,65.9
2010,1395,11,19,65.88484848484849,22.97878787878788,51.93030303030303,7.584848484848485,21.157575757575763,12.342424242424242,17.324242424242424,8.821212121212119,21.766666666666666,13.166666666666664,13.71818181818182,5.03030303030303,1.7909090909090908,19.051515151515147,70.36666666666666,24.587878787878786,52.23939393939394,6.096969696969698,17.827272727272728,15.093939393939396,21.96969696969697,9.681818181818182,23.09090909090909,14.130303030303027,12.02121212121212,6.287878787878787,3.0909090909090913,17.063636363636366,181,MWC,-0.72,105.2,105.9,63.1,-0.001,4.86,105.1,100.2,-0.28,164,71.34,68.13
2010,1396,29,5,64.47385620915033,24.055555555555557,55.17647058823529,5.826797385620914,17.196078431372552,10.5359477124183,15.30718954248366,10.947712418300652,25.83333333333333,14.643790849673204,10.392156862745098,4.686274509803921,2.934640522875817,14.588235294117649,55.718954248366025,20.444444444444443,53.98366013071897,4.872549019607844,17.362745098039213,9.95751633986928,14.310457516339866,9.816993464052286,22.699346405228763,9.728758169934641,11.238562091503267,5.2483660130718945,2.9444444444444446,16.205882352941178,21,A10,20.12,107.8,87.7,60.4,0.076,6.07,106.4,100.3,5.68,42,72.56,81.35
2010,1397,25,8,73.39730639730641,26.680134680134678,58.902356902356914,5.858585858585857,18.68013468013468,14.17845117845118,21.20875420875421,11.663299663299663,24.90909090909091,14.292929292929294,13.195286195286196,8.057239057239059,3.7373737373737375,19.85185185185185,64.70707070707071,21.535353535353536,54.67340067340067,6.090909090909091,20.78787878787879,15.545454545454545,22.35690235690236,11.592592592592592,24.2996632996633,11.185185185185185,16.68686868686869,6.0,4.259259259259259,19.16161616161616,30,SEC,18.5,108.9,90.4,67.5,0.08199999999999999,8.67,107.4,98.7,-0.48,22,76.89,85.31
2010,1398,9,23,65.94090909090909,23.01590909090909,56.60795454545455,7.901704545454546,21.229545454545452,12.007386363636366,17.08806818181818,12.016477272727272,20.574431818181818,12.17215909090909,15.706818181818182,7.867613636363638,2.339204545454545,19.373295454545453,72.84261363636364,25.40227272727273,52.56022727272728,6.0494318181818185,16.751136363636366,15.988636363636365,23.007954545454545,10.77840909090909,24.35909090909091,14.51590909090909,15.93806818181818,7.817045454545454,3.3789772727272727,16.326704545454547,258,OVC,-9.44,97.8,107.2,67.1,-0.009000000000000001,-0.91,102.7,103.6,4.7,271,65.35,58.14
2010,1399,13,17,70.55703703703702,24.923703703703705,53.687407407407406,5.412592592592592,14.315555555555555,15.297037037037036,22.149629629629636,11.100740740740743,21.411851851851853,12.231111111111113,15.005185185185184,5.716296296296296,2.103703703703704,21.563703703703705,77.18888888888887,25.95703703703704,54.82000000000001,7.1029629629629625,18.50296296296296,18.17185185185185,26.345925925925933,12.49925925925926,21.59185185185185,14.454074074074075,13.20074074074074,7.575555555555553,3.473333333333333,19.215555555555557,256,OVC,-9.08,104.7,113.8,66.6,0.098,-2.48,101.9,104.4,3.21,262,64.12,58.91
2010,1400,24,9,80.74074074074073,29.494949494949488,62.83838383838385,5.643097643097644,16.333333333333332,16.10774410774411,25.39057239057239,14.828282828282829,27.016835016835014,14.42087542087542,13.818181818181818,7.7609427609427595,5.700336700336701,19.555555555555557,69.20202020202021,24.457912457912453,60.80471380471381,5.582491582491581,17.36026936026936,14.703703703703706,21.437710437710443,12.48821548821549,22.57575757575757,11.370370370370368,14.925925925925926,7.360269360269358,3.6531986531986536,20.831649831649827,19,B12,20.75,113.9,93.1,71.5,-0.013999999999999999,9.01,107.2,98.2,-1.32,30,76.48,83.2
2010,1401,22,9,70.98566308243727,23.523297491039425,53.4731182795699,6.2114695340501775,18.491039426523297,17.727598566308238,26.724014336917566,11.85304659498208,24.326164874551967,11.974910394265232,12.283154121863802,6.623655913978496,3.3297491039426523,18.39426523297491,64.48387096774194,22.139784946236556,53.65949820788529,6.118279569892473,18.053763440860216,14.086021505376346,20.04301075268817,10.64874551971326,23.075268817204304,12.333333333333332,13.93548387096774,6.336917562724015,4.318996415770608,22.021505376344084,16,B12,21.33,112.6,91.2,64.3,-0.005,11.51,109.4,97.9,0.15,14,77.48,86.49
2010,1402,11,16,73.9753086419753,24.328095772540216,59.31537598204264,6.395809951365505,19.82865693976805,18.923307145529368,27.999251777029553,14.461279461279464,23.710063598952487,13.552188552188554,17.94126449682005,8.410400299289186,2.878787878787879,24.675645342312013,77.76917321361766,25.297418630751963,55.20650953984286,6.522259633370744,16.710063598952487,20.652076318742985,30.747100635989533,11.546202768424989,25.522633744855966,14.54732510288066,17.225963337074447,8.626262626262626,3.7265245043022817,22.86793864571643,229,Slnd,-6.32,98.5,104.8,74.9,0.027000000000000003,-3.53,100.8,104.3,1.54,224,63.37,62.8
2010,1403,17,15,75.13472222222222,25.7625,58.582638888888894,5.4006944444444445,14.564583333333333,18.209027777777774,25.363194444444442,11.351388888888886,23.99097222222223,13.916666666666664,13.510416666666668,6.83125,4.179166666666667,21.227083333333336,75.05416666666667,25.586111111111112,58.992361111111116,6.176388888888888,18.407638888888886,17.705555555555556,25.163888888888888,12.85625,25.169444444444448,12.539583333333333,14.946527777777776,6.799305555555557,3.723611111111111,21.279166666666665,72,B12,11.14,108.8,97.6,70.7,0.026000000000000002,10.08,108.8,98.8,-1.93,73,76.68,77.57
2010,1404,2,25,63.33333333333334,21.740740740740737,57.66666666666666,5.222222222222221,16.62962962962963,14.629629629629632,21.85185185185185,13.148148148148149,22.37037037037037,10.407407407407408,15.814814814814815,6.888888888888888,3.333333333333333,19.407407407407412,77.37037037037038,27.0,57.185185185185176,6.888888888888888,18.14814814814815,16.48148148148148,23.11111111111111,11.814814814814815,26.33333333333333,16.814814814814813,14.111111111111109,7.111111111111112,4.666666666666667,18.62962962962963,334,OVC,-21.2,90.2,111.4,69.8,-0.015,-2.3,101.6,103.9,3.87,323,63.41,51.84
2010,1405,3,28,53.630824372759854,19.992831541218642,49.093189964157716,5.204301075268816,15.716845878136198,8.440860215053762,13.390681003584227,8.670250896057349,21.584229390681003,10.491039426523297,14.333333333333332,4.268817204301075,1.8351254480286736,17.74910394265233,67.21863799283155,24.086021505376344,52.878136200716845,6.114695340501791,18.02508960573477,12.93189964157706,19.139784946236556,10.627240143369175,23.12903225806452,15.02867383512545,10.272401433691755,6.433691756272402,3.0215053763440864,15.232974910394265,325,MAC,-19.54,88.8,108.3,60.6,0.008,0.81,103.3,102.5,2.54,314,68.05,53.53
2010,1406,10,21,68.00358422939068,24.04659498207885,57.516129032258064,6.283154121863799,18.103942652329746,13.627240143369177,20.43010752688172,11.842293906810037,22.193548387096772,12.526881720430108,12.652329749103945,6.229390681003585,4.842293906810037,16.77777777777778,75.6989247311828,28.21505376344086,61.36200716845879,6.39068100358423,18.992831541218642,12.878136200716845,19.584229390681003,14.573476702508962,25.12544802867384,16.61648745519713,12.419354838709678,6.415770609318996,3.6093189964157695,17.02867383512545,244,CAA,-7.91,102.5,110.5,67.8,0.01,-0.11,101.7,101.8,-2.93,231,68.56,62.29
2010,1407,17,12,71.34099616858236,26.83524904214559,57.84291187739464,7.080459770114943,19.50574712643678,10.590038314176244,16.609195402298848,10.662835249042146,23.858237547892717,12.302681992337165,12.333333333333336,6.823754789272032,3.2567049808429123,16.118773946360154,71.47126436781609,25.727969348659002,58.6551724137931,7.969348659003831,21.812260536398462,12.045977011494253,17.704980842911876,12.157088122605364,23.85057471264368,13.812260536398465,12.762452107279694,5.57088122605364,2.5785440613026815,16.413793103448278,180,SB,-0.69,105.1,105.8,66.0,0.08199999999999999,-1.33,103.2,104.5,8.99,174,64.86,66.89
2010,1408,8,22,61.840740740740735,21.103703703703705,53.24814814814815,5.566666666666666,17.196296296296293,14.066666666666665,20.311111111111114,10.511111111111113,20.21851851851852,10.888888888888891,13.674074074074076,7.655555555555557,2.781481481481481,20.262962962962966,66.55925925925926,23.16666666666667,50.911111111111104,4.448148148148149,14.270370370370367,15.777777777777775,22.703703703703702,11.351851851851851,24.95185185185185,12.274074074074075,15.370370370370368,6.0,4.296296296296296,17.988888888888887,224,CUSA,-5.58,95.1,100.7,65.4,-0.07,1.61,103.5,101.9,-2.88,194,70.64,65.24
2010,1409,22,11,71.33333333333333,24.272727272727273,53.27272727272727,4.9393939393939394,14.090909090909092,17.848484848484848,25.09090909090909,11.181818181818182,26.90909090909091,12.606060606060606,13.333333333333336,4.2727272727272725,5.696969696969697,17.87878787878788,65.51515151515152,22.87878787878788,57.42424242424242,4.727272727272728,15.12121212121212,15.030303030303033,20.78787878787879,10.606060606060606,21.96969696969697,9.696969696969695,10.333333333333334,7.0606060606060606,3.0,20.272727272727273,83,CUSA,9.87,107.6,97.7,66.0,0.023,2.99,104.8,101.8,-1.56,85,70.77,75.71
2010,1410,6,27,60.191245791245784,20.645791245791248,53.101010101010104,6.329292929292929,19.976430976430976,12.570370370370373,19.531986531986533,8.682154882154883,21.30774410774411,11.327272727272728,14.127272727272727,6.483501683501682,1.4296296296296296,19.866666666666667,71.14006734006735,25.62895622895623,53.16835016835017,5.377777777777778,14.925252525252526,14.5043771043771,22.04309764309764,10.627609427609428,27.529292929292932,13.463299663299663,15.35218855218855,6.6841750841750835,4.162289562289562,18.536026936026932,320,GWC,-18.56,89.5,108.0,66.3,-0.081,-6.64,98.5,105.1,3.65,325,61.95,51.52
2010,1411,15,16,66.11827956989248,24.204301075268816,52.831541218638,3.9784946236559136,13.587813620071685,13.731182795698926,21.835125448028673,10.967741935483868,22.107526881720432,11.566308243727601,17.293906810035846,10.086021505376344,3.6093189964157713,20.76702508960573,65.83512544802868,21.867383512544798,51.27956989247311,5.5340501792114685,16.913978494623652,16.566308243727597,24.51254480286739,11.369175627240145,22.025089605734767,13.247311827956992,17.720430107526887,6.92831541218638,2.888888888888889,18.469534050179213,267,SWAC,-10.52,93.4,103.9,66.4,-0.006999999999999999,-11.25,94.4,105.6,8.28,309,56.68,53.92
2010,1412,23,8,66.80645161290322,22.451612903225808,52.8,5.296774193548386,16.793548387096774,16.606451612903225,23.98709677419355,12.180645161290323,23.980645161290322,11.483870967741936,13.180645161290323,6.212903225806452,2.7548387096774194,18.12258064516129,60.55483870967742,20.93548387096774,51.26451612903226,4.587096774193548,14.606451612903225,14.096774193548386,19.41935483870968,9.496774193548386,21.96129032258064,10.04516129032258,13.75483870967742,6.567741935483871,3.954838709677419,20.193548387096776,62,CUSA,12.73,104.6,91.8,64.1,0.017,3.09,104.0,100.9,0.4,68,71.38,78.22
2010,1413,12,18,67.92592592592592,22.837037037037035,52.0,6.388888888888888,17.988888888888887,15.862962962962966,22.303703703703704,8.574074074074074,21.9,13.374074074074075,14.877777777777776,7.21111111111111,2.551851851851852,19.88888888888889,71.34814814814814,24.829629629629633,52.5,6.0777777777777775,17.155555555555555,15.611111111111114,23.622222222222227,9.762962962962963,23.940740740740736,14.055555555555555,14.818518518518516,7.737037037037037,2.785185185185185,19.08148148148148,226,BW,-5.77,101.0,106.7,66.4,-0.004,-2.74,100.3,103.0,-1.89,233,62.53,62.16
2010,1414,12,18,66.29629629629629,22.98148148148148,54.9962962962963,5.796296296296296,17.074074074074073,14.537037037037035,20.207407407407405,10.97777777777778,21.65185185185185,12.744444444444444,11.281481481481483,5.525925925925926,2.6888888888888887,18.94814814814815,69.72222222222221,23.374074074074073,51.87777777777778,6.203703703703704,15.722222222222221,16.77037037037037,23.603703703703705,10.629629629629632,24.381481481481487,12.059259259259257,13.133333333333333,4.759259259259259,3.092592592592593,18.092592592592595,252,BW,-8.52,101.1,109.6,63.4,0.016,-4.43,101.4,105.9,-5.84,254,62.17,59.92
2010,1415,10,17,60.61234567901235,21.386008230452674,52.03374485596707,5.224691358024692,14.460905349794238,12.615637860082304,19.818106995884772,12.236213991769548,23.42304526748971,11.700411522633743,13.048559670781893,4.855967078189301,2.2699588477366253,18.256790123456792,63.33909465020575,21.26090534979424,50.541563786008226,7.1835390946502065,19.641975308641968,13.633744855967073,20.826337448559674,9.346502057613169,22.45349794238683,12.386831275720164,11.597530864197529,6.013168724279836,3.2740740740740732,18.26090534979424,230,BW,-6.38,98.2,104.5,60.9,-0.039,-2.46,101.1,103.6,-0.71,242,64.52,61.34
2010,1416,14,17,65.21407624633433,23.03519061583577,52.451612903225815,5.425219941348973,16.29325513196481,13.71847507331378,20.008797653958947,11.043988269794722,21.539589442815252,14.24633431085044,14.313782991202347,7.454545454545455,2.9589442815249267,18.557184750733136,67.38709677419354,23.087976539589445,52.75659824046921,6.589442815249268,18.8475073313783,14.621700879765394,21.475073313782996,11.595307917888565,21.77126099706745,12.736070381231674,13.856304985337243,7.3695014662756595,3.5219941348973607,18.416422287390027,166,CUSA,0.33,102.6,102.3,63.4,0.009000000000000001,2.52,104.5,102.0,-1.43,146,71.17,69.41
2010,1417,14,18,65.94444444444447,24.160416666666666,51.13125,5.715277777777778,17.540972222222226,11.908333333333333,18.796527777777776,9.326388888888891,21.89236111111111,15.0375,14.209027777777779,6.3625,4.1527777777777795,15.795138888888891,67.66180555555556,24.33402777777778,54.21875,6.602777777777778,18.090277777777782,12.390972222222222,17.784722222222218,10.522916666666667,21.385416666666668,12.340972222222224,13.027083333333335,6.158333333333334,2.0041666666666664,15.827777777777778,117,P10,5.48,106.4,100.9,64.3,-0.016,7.01,106.5,99.4,1.15,89,75.92,75.3
2010,1418,12,16,67.46428571428571,24.964285714285715,55.32142857142857,5.642857142857142,17.25,11.892857142857142,17.821428571428573,10.035714285714286,21.428571428571427,11.892857142857142,12.75,6.857142857142858,4.571428571428571,20.428571428571427,67.46428571428571,22.428571428571423,52.10714285714285,5.5357142857142865,15.892857142857142,17.071428571428573,24.714285714285715,11.785714285714285,23.25,10.821428571428573,14.392857142857142,4.857142857142857,2.071428571428572,18.25,217,SB,-4.31,99.4,103.7,65.8,-0.065,-4.79,101.0,105.8,-0.02,222,63.36,62.9
2010,1419,10,19,66.72413793103448,21.551724137931036,51.93103448275862,6.413793103448277,18.0,17.206896551724142,23.689655172413797,11.517241379310345,21.13793103448276,9.413793103448276,16.413793103448278,6.793103448275862,2.862068965517241,20.206896551724142,72.17241379310343,25.17241379310345,53.620689655172406,6.655172413793102,17.206896551724142,15.172413793103447,21.655172413793107,10.689655172413792,21.79310344827586,14.344827586206893,14.172413793103447,6.931034482758621,3.5862068965517233,20.48275862068965,280,SB,-11.87,98.4,110.3,66.1,0.049,-4.61,100.6,105.2,-0.88,260,62.59,59.23
2010,1420,4,26,62.526666666666664,22.57333333333333,54.77333333333333,4.98,15.4,12.4,17.993333333333332,8.28,22.040000000000006,10.966666666666667,11.266666666666667,5.913333333333332,2.9733333333333336,18.693333333333328,73.24,25.03333333333333,56.58000000000001,7.253333333333333,19.74,15.92,22.586666666666666,13.213333333333333,26.69333333333333,13.86,12.633333333333333,5.4,4.753333333333333,16.313333333333333,322,AE,-19.27,95.5,114.7,66.2,-0.071,-5.75,98.9,104.7,-5.15,310,63.54,53.73
2010,1421,12,16,70.78174603174604,25.408730158730158,58.66269841269842,5.238095238095238,17.49206349206349,14.726190476190474,21.753968253968253,12.511904761904766,25.341269841269842,15.178571428571427,16.880952380952383,7.059523809523809,5.261904761904762,19.54365079365079,77.62698412698411,27.896825396825395,63.444444444444436,6.924603174603176,20.23015873015873,14.908730158730162,21.96031746031746,14.138888888888891,24.53968253968254,16.357142857142858,14.214285714285715,8.416666666666666,4.567460317460318,20.12698412698413,276,BSth,-11.43,97.2,108.7,70.8,0.068,-7.14,98.1,105.2,8.72,258,63.19,59.23
2010,1422,8,23,63.41935483870968,22.451612903225808,58.161290322580655,4.774193548387096,16.612903225806452,13.741935483870966,19.677419354838708,14.193548387096774,21.935483870967737,9.225806451612904,14.32258064516129,6.0,3.129032258064516,19.12903225806452,71.80645161290323,25.516129032258068,55.064516129032256,7.096774193548387,20.06451612903226,13.67741935483871,20.387096774193548,10.93548387096774,24.225806451612907,13.64516129032258,13.967741935483868,7.806451612903227,4.838709677419356,17.322580645161292,253,SC,-8.61,96.2,104.8,66.6,-0.03,1.18,103.1,101.9,9.81,252,68.6,60.15
2010,1423,9,22,66.16129032258064,23.29032258064516,56.161290322580655,6.67741935483871,20.0,12.903225806451614,20.0,12.612903225806454,24.0,12.67741935483871,15.870967741935484,5.129032258064517,4.870967741935483,20.41935483870968,71.45161290322581,25.41935483870968,58.354838709677416,4.419354838709677,14.580645161290322,16.193548387096776,24.322580645161292,13.580645161290322,24.35483870967742,11.548387096774194,12.516129032258064,8.419354838709678,4.290322580645161,18.645161290322577,212,CAA,-4.02,98.6,102.6,67.8,-0.06,2.65,104.4,101.7,4.35,241,70.38,61.44
2010,1424,24,8,72.2875,26.39375,56.8875,6.6875,20.15,12.8125,17.775,9.475,23.9875,16.1625,11.7125,7.58125,3.48125,20.05,63.51875,20.3875,51.1375,5.85,17.51875,16.89375,24.075,10.50625,23.64375,10.375,15.2375,4.7875,2.7125,16.94375,41,MWC,16.56,110.6,94.0,66.3,-0.013000000000000001,4.08,104.8,100.7,0.67,43,72.28,81.16
2010,1425,16,14,59.07333333333334,21.87333333333333,51.21333333333334,3.546666666666667,11.88,11.78,18.12,10.906666666666665,23.7,9.326666666666666,14.373333333333333,5.6466666666666665,4.386666666666667,17.52,56.59333333333333,19.52,50.95333333333333,4.926666666666667,15.28,12.626666666666667,19.213333333333328,10.026666666666667,21.08,8.553333333333335,12.546666666666665,5.5,2.3466666666666667,16.953333333333333,77,P10,10.63,96.7,86.1,62.2,-0.043,6.53,106.7,100.2,1.54,80,74.47,76.51
2010,1426,12,14,71.05042735042736,23.777777777777768,56.64444444444444,6.228205128205127,19.244444444444444,17.266666666666666,25.183760683760685,11.765811965811968,23.824786324786324,11.844444444444445,15.317094017094018,6.705128205128204,3.6461538461538465,23.23589743589743,72.61623931623932,24.20683760683761,56.98034188034189,5.6521367521367525,18.816239316239315,18.550427350427352,28.91623931623932,13.940170940170939,25.74444444444445,13.750427350427351,16.228205128205126,6.933333333333333,4.166666666666667,22.79230769230769,241,Slnd,-7.73,95.9,103.6,70.9,0.011000000000000001,-7.88,99.0,106.9,-13.85,246,60.56,60.87
2010,1428,14,17,65.92473118279571,22.14695340501792,51.75268817204303,5.931899641577062,18.544802867383517,15.698924731182794,20.982078853046595,9.089605734767026,24.555555555555554,11.566308243727596,13.555555555555555,5.50179211469534,5.92831541218638,20.408602150537632,65.86379928315412,22.544802867383513,54.72759856630825,3.8136200716845874,12.68100358422939,16.96057347670251,24.125448028673834,11.179211469534053,23.45878136200717,9.756272401433693,11.250896057347672,6.799283154121864,2.4838709677419355,18.741935483870968,124,MWC,4.86,102.9,98.0,64.8,-0.063,4.05,105.4,101.3,-0.37,114,72.31,72.29
2010,1429,26,7,73.3097643097643,26.898989898989896,54.62962962962963,6.851851851851853,16.24915824915825,12.659932659932661,16.622895622895626,10.185185185185183,24.97306397306397,16.87878787878788,10.208754208754211,4.501683501683503,3.4646464646464645,16.12121212121212,59.93939393939394,21.545454545454547,53.23569023569024,5.606060606060606,17.484848484848484,11.242424242424242,15.848484848484848,9.276094276094275,19.905723905723907,11.101010101010099,11.030303030303033,4.764309764309765,3.1447811447811445,15.838383838383837,23,WAC,19.9,116.0,96.1,59.8,-0.026000000000000002,1.81,105.0,103.2,0.16,33,68.87,82.83
2010,1430,8,18,60.7905982905983,20.589743589743584,51.9957264957265,6.004273504273504,16.897435897435898,13.606837606837606,18.341880341880344,9.525641025641026,22.841880341880344,11.5,13.747863247863247,5.918803418803419,2.034188034188034,18.034188034188034,66.30769230769229,23.128205128205124,51.72222222222222,5.662393162393162,15.670940170940172,14.388888888888886,20.2948717948718,9.440170940170939,24.47863247863248,12.213675213675213,13.004273504273502,6.606837606837607,4.205128205128204,16.41880341880342,326,GWC,-19.59,89.8,109.4,61.1,-0.027000000000000003,-12.71,95.2,108.0,-2.87,317,56.91,53.11
2010,1431,26,6,75.0375,26.840277777777782,56.38819444444446,6.1104166666666675,17.597916666666666,15.246527777777779,22.680555555555557,9.818055555555556,26.10833333333333,14.66875,12.970833333333333,8.636805555555554,3.692361111111111,19.08333333333333,63.46527777777778,21.166666666666668,54.16041666666666,5.652083333333333,18.365972222222226,15.479861111111115,23.15416666666667,11.324305555555556,23.78680555555556,11.277777777777779,15.744444444444444,5.685416666666668,2.3701388888888895,18.761111111111113,42,CUSA,16.53,107.7,91.2,67.9,0.024,2.62,104.1,101.5,-4.26,46,69.82,81.05
2010,1433,22,9,74.89605734767025,26.587813620071678,58.11827956989247,6.817204301075269,18.82795698924732,14.903225806451614,20.874551971326166,12.863799283154117,24.060931899641577,14.71326164874552,12.2078853046595,8.584229390681005,3.9498207885304657,17.817204301075265,65.15412186379929,24.308243727598565,56.88888888888889,4.430107526881722,14.663082437275984,12.10752688172043,18.33691756272401,12.168458781362007,21.98566308243728,12.405017921146955,14.32258064516129,6.845878136200717,3.4265232974910402,17.974910394265233,56,CAA,14.39,113.2,98.8,68.2,-0.016,0.84,102.5,101.7,-0.39,47,69.99,80.95
2010,1434,12,17,72.3103448275862,25.13793103448276,54.862068965517246,7.655172413793102,21.03448275862069,14.379310344827585,19.931034482758623,10.103448275862071,21.620689655172416,14.310344827586205,13.448275862068966,6.931034482758621,2.034482758620689,20.27586206896552,75.55172413793103,25.068965517241377,54.17241379310346,6.793103448275862,18.17241379310345,18.620689655172416,26.20689655172414,11.724137931034482,22.448275862068964,14.172413793103447,13.20689655172414,7.0344827586206895,3.4482758620689653,17.758620689655174,183,Horz,-0.92,110.7,111.6,67.0,0.015,2.62,103.3,100.7,4.44,165,69.87,68.11
2010,1435,23,8,77.20430107526879,25.967741935483872,55.01075268817203,6.103942652329749,16.526881720430104,19.164874551971327,26.376344086021504,10.698924731182794,25.078853046594983,13.10752688172043,13.612903225806454,5.792114695340501,5.0788530465949835,19.34050179211469,69.5663082437276,25.01075268817204,60.03584229390681,6.318996415770608,18.860215053763444,13.225806451612904,20.842293906810035,13.487455197132617,21.982078853046595,11.974910394265232,13.54121863799283,6.724014336917564,3.942652329749104,21.3584229390681,36,SEC,17.54,113.7,96.2,68.7,0.019,8.14,107.1,99.0,1.5,32,75.91,83.06
2010,1436,25,9,70.33986928104575,23.549019607843142,53.303921568627466,4.7254901960784315,14.72875816993464,18.516339869281047,26.879084967320267,12.225490196078429,24.75490196078432,12.022875816993466,14.0,6.76797385620915,4.094771241830067,18.26797385620915,64.10457516339869,22.5,56.71568627450979,5.4640522875817,17.307189542483663,13.640522875816991,19.807189542483663,12.349673202614381,21.503267973856207,10.650326797385619,13.568627450980394,6.888888888888888,3.6405228758169934,22.316993464052292,136,AE,3.08,104.1,101.0,66.1,0.068,-6.32,98.8,105.1,-3.11,118,62.86,71.58
2010,1437,24,7,82.31182795698925,27.548387096774192,59.25089605734768,7.688172043010753,20.41218637992832,19.526881720430108,26.00358422939068,13.390681003584227,25.544802867383513,13.827956989247312,13.749103942652331,7.752688172043011,3.8924731182795695,22.301075268817204,72.62724014336919,22.924731182795696,56.32258064516129,7.3261648745519725,21.68817204301076,19.451612903225808,27.57706093189964,11.99641577060932,21.745519713261647,13.878136200716845,15.139784946236556,6.591397849462366,4.369175627240144,21.010752688172047,17,BE,21.24,117.2,96.0,71.2,0.025,10.03,108.7,98.7,-0.91,23,77.0,84.78
2010,1438,15,16,64.9784946236559,23.47670250896057,55.04659498207886,5.6702508960573486,16.218637992831546,12.35483870967742,16.508960573476706,10.17204301075269,23.551971326164875,12.903225806451614,10.652329749103943,6.086021505376345,2.584229390681004,16.297491039426525,63.07885304659497,23.42293906810036,53.702508960573475,5.781362007168458,16.43010752688172,10.451612903225808,16.362007168458778,9.512544802867383,23.66666666666667,11.35483870967742,11.806451612903226,5.010752688172042,3.419354838709677,15.906810035842293,76,ACC,10.76,108.0,97.2,61.7,-0.067,8.38,106.3,97.9,-5.39,71,76.35,77.7
